Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall valgtingstemmer totalt;Antall stemmer parti
03;Oslo;0301;Oslo;1304;Skullerud skole;ALLI;Alliansen;0,24765;5310;2026;5
03;Oslo;0301;Oslo;1304;Skullerud skole;DEMN;Demokratene i Norge;0,09906;5310;2026;2
03;Oslo;0301;Oslo;1304;Skullerud skole;HELSE;Helsepartiet;0,74294;5310;2026;15
03;Oslo;0301;Oslo;1304;Skullerud skole;KRISTNE;Partiet De Kristne;0,09906;5310;2026;2
03;Oslo;0301;Oslo;1304;Skullerud skole;LIBS;Liberalistene;0,09906;5310;2026;2
03;Oslo;0301;Oslo;1304;Skullerud skole;NKP;Norges Kommunistiske Parti;0,04953;5310;2026;1
03;Oslo;0301;Oslo;1304;Skullerud skole;PIR;Piratpartiet;0,19812;5310;2026;4
03;Oslo;0301;Oslo;1304;Skullerud skole;PP;Pensjonistpartiet;0,44577;5310;2026;9
03;Oslo;0301;Oslo;1304;Skullerud skole;SAMFS;Samfunnspartiet;0,0;5310;2026;0
03;Oslo;0301;Oslo;1304;Skullerud skole;BLANKE;Blanke;0,34671;5310;2026;7
03;Oslo;0301;Oslo;1304;Skullerud skole;FI;Feministisk Initiativ;0,04953;5310;2026;1
03;Oslo;0301;Oslo;1304;Skullerud skole;Andre;Andre;2,03071;5310;2026;41
03;Oslo;0301;Oslo;1304;Skullerud skole;Andre2;Andre2;0,0;5310;2026;0
03;Oslo;0301;Oslo;1305;Østensjø skole;A;Arbeiderpartiet;28,20268;2437;1051;295
03;Oslo;0301;Oslo;1305;Østensjø skole;SV;Sosialistisk Venstreparti;11,28107;2437;1051;118
03;Oslo;0301;Oslo;1305;Østensjø skole;RØDT;Rødt;4,58891;2437;1051;48
03;Oslo;0301;Oslo;1305;Østensjø skole;SP;Senterpartiet;2,10325;2437;1051;22
03;Oslo;0301;Oslo;1305;Østensjø skole;KRF;Kristelig Folkeparti;3,15488;2437;1051;33
03;Oslo;0301;Oslo;1305;Østensjø skole;MDG;Miljøpartiet De Grønne;5,16252;2437;1051;54
03;Oslo;0301;Oslo;1305;Østensjø skole;V;Venstre;8,1262;2437;1051;85
03;Oslo;0301;Oslo;1305;Østensjø skole;H;Høyre;26,29063;2437;1051;275
03;Oslo;0301;Oslo;1305;Østensjø skole;FRP;Fremskrittspartiet;10,03824;2437;1051;105
03;Oslo;0301;Oslo;1305;Østensjø skole;ALLI;Alliansen;0,0956;2437;1051;1
03;Oslo;0301;Oslo;1305;Østensjø skole;DEMN;Demokratene i Norge;0,0956;2437;1051;1
03;Oslo;0301;Oslo;1305;Østensjø skole;HELSE;Helsepartiet;0,57361;2437;1051;6
03;Oslo;0301;Oslo;1305;Østensjø skole;KRISTNE;Partiet De Kristne;0,0;2437;1051;0
03;Oslo;0301;Oslo;1305;Østensjø skole;LIBS;Liberalistene;0,1912;2437;1051;2
03;Oslo;0301;Oslo;1305;Østensjø skole;NKP;Norges Kommunistiske Parti;0,0;2437;1051;0
03;Oslo;0301;Oslo;1305;Østensjø skole;PIR;Piratpartiet;0,0;2437;1051;0
03;Oslo;0301;Oslo;1305;Østensjø skole;PP;Pensjonistpartiet;0,0956;2437;1051;1
03;Oslo;0301;Oslo;1305;Østensjø skole;SAMFS;Samfunnspartiet;0,0;2437;1051;0
03;Oslo;0301;Oslo;1305;Østensjø skole;BLANKE;Blanke;0,47801;2437;1051;5
03;Oslo;0301;Oslo;1305;Østensjø skole;FI;Feministisk Initiativ;0,0;2437;1051;0
03;Oslo;0301;Oslo;1305;Østensjø skole;Andre;Andre;1,05163;2437;1051;11
03;Oslo;0301;Oslo;1305;Østensjø skole;Andre2;Andre2;0,0;2437;1051;0
03;Oslo;0301;Oslo;1306;Manglerud skole;A;Arbeiderpartiet;35,76714;4423;2044;725
03;Oslo;0301;Oslo;1306;Manglerud skole;SV;Sosialistisk Venstreparti;7,5481;4423;2044;153
03;Oslo;0301;Oslo;1306;Manglerud skole;RØDT;Rødt;4,9334;4423;2044;100
03;Oslo;0301;Oslo;1306;Manglerud skole;SP;Senterpartiet;2,81204;4423;2044;57
03;Oslo;0301;Oslo;1306;Manglerud skole;KRF;Kristelig Folkeparti;2,4667;4423;2044;50
03;Oslo;0301;Oslo;1306;Manglerud skole;MDG;Miljøpartiet De Grønne;3,15738;4423;2044;64
03;Oslo;0301;Oslo;1306;Manglerud skole;V;Venstre;5,62407;4423;2044;114
03;Oslo;0301;Oslo;1306;Manglerud skole;H;Høyre;23,38431;4423;2044;474
03;Oslo;0301;Oslo;1306;Manglerud skole;FRP;Fremskrittspartiet;12,28416;4423;2044;249
03;Oslo;0301;Oslo;1306;Manglerud skole;ALLI;Alliansen;0,19734;4423;2044;4
03;Oslo;0301;Oslo;1306;Manglerud skole;DEMN;Demokratene i Norge;0,24667;4423;2044;5
03;Oslo;0301;Oslo;1306;Manglerud skole;HELSE;Helsepartiet;0,69068;4423;2044;14
03;Oslo;0301;Oslo;1306;Manglerud skole;KRISTNE;Partiet De Kristne;0,09867;4423;2044;2
03;Oslo;0301;Oslo;1306;Manglerud skole;LIBS;Liberalistene;0,09867;4423;2044;2
03;Oslo;0301;Oslo;1306;Manglerud skole;NKP;Norges Kommunistiske Parti;0,04933;4423;2044;1
03;Oslo;0301;Oslo;1306;Manglerud skole;PIR;Piratpartiet;0,19734;4423;2044;4
03;Oslo;0301;Oslo;1306;Manglerud skole;PP;Pensjonistpartiet;0,39467;4423;2044;8
03;Oslo;0301;Oslo;1306;Manglerud skole;SAMFS;Samfunnspartiet;0,04933;4423;2044;1
03;Oslo;0301;Oslo;1306;Manglerud skole;BLANKE;Blanke;0,83868;4423;2044;17
03;Oslo;0301;Oslo;1306;Manglerud skole;FI;Feministisk Initiativ;0,0;4423;2044;0
03;Oslo;0301;Oslo;1306;Manglerud skole;Andre;Andre;2,02269;4423;2044;41
03;Oslo;0301;Oslo;1306;Manglerud skole;Andre2;Andre2;0,0;4423;2044;0
03;Oslo;0301;Oslo;1307;Høyenhall skole;A;Arbeiderpartiet;30,71966;3260;1870;572
03;Oslo;0301;Oslo;1307;Høyenhall skole;SV;Sosialistisk Venstreparti;7,35768;3260;1870;137
03;Oslo;0301;Oslo;1307;Høyenhall skole;RØDT;Rødt;4,51128;3260;1870;84
03;Oslo;0301;Oslo;1307;Høyenhall skole;SP;Senterpartiet;2,8464;3260;1870;53
03;Oslo;0301;Oslo;1307;Høyenhall skole;KRF;Kristelig Folkeparti;2,04082;3260;1870;38
03;Oslo;0301;Oslo;1307;Høyenhall skole;MDG;Miljøpartiet De Grønne;3,43716;3260;1870;64
03;Oslo;0301;Oslo;1307;Høyenhall skole;V;Venstre;6,82062;3260;1870;127
03;Oslo;0301;Oslo;1307;Høyenhall skole;H;Høyre;26,96026;3260;1870;502
03;Oslo;0301;Oslo;1307;Høyenhall skole;FRP;Fremskrittspartiet;13,69495;3260;1870;255
03;Oslo;0301;Oslo;1307;Høyenhall skole;ALLI;Alliansen;0,10741;3260;1870;2
03;Oslo;0301;Oslo;1307;Høyenhall skole;DEMN;Demokratene i Norge;0,0;3260;1870;0
03;Oslo;0301;Oslo;1307;Høyenhall skole;HELSE;Helsepartiet;0,53706;3260;1870;10
03;Oslo;0301;Oslo;1307;Høyenhall skole;KRISTNE;Partiet De Kristne;0,16112;3260;1870;3
03;Oslo;0301;Oslo;1307;Høyenhall skole;LIBS;Liberalistene;0,05371;3260;1870;1
03;Oslo;0301;Oslo;1307;Høyenhall skole;NKP;Norges Kommunistiske Parti;0,10741;3260;1870;2
03;Oslo;0301;Oslo;1307;Høyenhall skole;PIR;Piratpartiet;0,32223;3260;1870;6
03;Oslo;0301;Oslo;1307;Høyenhall skole;PP;Pensjonistpartiet;0,32223;3260;1870;6
03;Oslo;0301;Oslo;1307;Høyenhall skole;SAMFS;Samfunnspartiet;0,0;3260;1870;0
03;Oslo;0301;Oslo;1307;Høyenhall skole;BLANKE;Blanke;0,42965;3260;1870;8
03;Oslo;0301;Oslo;1307;Høyenhall skole;FI;Feministisk Initiativ;0,0;3260;1870;0
03;Oslo;0301;Oslo;1307;Høyenhall skole;Andre;Andre;1,61117;3260;1870;30
03;Oslo;0301;Oslo;1307;Høyenhall skole;Andre2;Andre2;0,0;3260;1870;0
03;Oslo;0301;Oslo;1308;Abildsø skole;A;Arbeiderpartiet;32,09785;2488;1352;433
03;Oslo;0301;Oslo;1308;Abildsø skole;SV;Sosialistisk Venstreparti;8,82135;2488;1352;119
03;Oslo;0301;Oslo;1308;Abildsø skole;RØDT;Rødt;3,78058;2488;1352;51
03;Oslo;0301;Oslo;1308;Abildsø skole;SP;Senterpartiet;1,63084;2488;1352;22
03;Oslo;0301;Oslo;1308;Abildsø skole;KRF;Kristelig Folkeparti;3,11342;2488;1352;42
03;Oslo;0301;Oslo;1308;Abildsø skole;MDG;Miljøpartiet De Grønne;2,59451;2488;1352;35
03;Oslo;0301;Oslo;1308;Abildsø skole;V;Venstre;7,48703;2488;1352;101
03;Oslo;0301;Oslo;1308;Abildsø skole;H;Høyre;27,79837;2488;1352;375
03;Oslo;0301;Oslo;1308;Abildsø skole;FRP;Fremskrittspartiet;11,26761;2488;1352;152
03;Oslo;0301;Oslo;1308;Abildsø skole;ALLI;Alliansen;0,0;2488;1352;0
03;Oslo;0301;Oslo;1308;Abildsø skole;DEMN;Demokratene i Norge;0,07413;2488;1352;1
03;Oslo;0301;Oslo;1308;Abildsø skole;HELSE;Helsepartiet;0,44477;2488;1352;6
03;Oslo;0301;Oslo;1308;Abildsø skole;KRISTNE;Partiet De Kristne;0,07413;2488;1352;1
03;Oslo;0301;Oslo;1308;Abildsø skole;LIBS;Liberalistene;0,29652;2488;1352;4
03;Oslo;0301;Oslo;1308;Abildsø skole;NKP;Norges Kommunistiske Parti;0,0;2488;1352;0
03;Oslo;0301;Oslo;1308;Abildsø skole;PIR;Piratpartiet;0,07413;2488;1352;1
03;Oslo;0301;Oslo;1308;Abildsø skole;PP;Pensjonistpartiet;0,37064;2488;1352;5
03;Oslo;0301;Oslo;1308;Abildsø skole;SAMFS;Samfunnspartiet;0,07413;2488;1352;1
03;Oslo;0301;Oslo;1308;Abildsø skole;BLANKE;Blanke;0,22239;2488;1352;3
03;Oslo;0301;Oslo;1308;Abildsø skole;FI;Feministisk Initiativ;0,0;2488;1352;0
03;Oslo;0301;Oslo;1308;Abildsø skole;Andre;Andre;1,40845;2488;1352;19
03;Oslo;0301;Oslo;1308;Abildsø skole;Andre2;Andre2;0,0;2488;1352;0
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;A;Arbeiderpartiet;33,51903;6711;2169;722
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;SV;Sosialistisk Venstreparti;11,55989;6711;2169;249
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;RØDT;Rødt;5,98886;6711;2169;129
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;SP;Senterpartiet;1,76416;6711;2169;38
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;KRF;Kristelig Folkeparti;1,43918;6711;2169;31
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;MDG;Miljøpartiet De Grønne;5,75673;6711;2169;124
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;V;Venstre;7,10306;6711;2169;153
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;H;Høyre;21,72702;6711;2169;468
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;FRP;Fremskrittspartiet;9,70288;6711;2169;209
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;ALLI;Alliansen;0,04643;6711;2169;1
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;DEMN;Demokratene i Norge;0,23213;6711;2169;5
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;HELSE;Helsepartiet;0,3714;6711;2169;8
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;KRISTNE;Partiet De Kristne;0,04643;6711;2169;1
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;LIBS;Liberalistene;0,27855;6711;2169;6
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;NKP;Norges Kommunistiske Parti;0,0;6711;2169;0
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;PIR;Piratpartiet;0,23213;6711;2169;5
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;PP;Pensjonistpartiet;0,13928;6711;2169;3
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;SAMFS;Samfunnspartiet;0,04643;6711;2169;1
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;BLANKE;Blanke;0,69638;6711;2169;15
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;FI;Feministisk Initiativ;0,04643;6711;2169;1
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;Andre;Andre;1,43918;6711;2169;31
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;Andre2;Andre2;0,0;6711;2169;0
03;Oslo;0301;Oslo;1401;Ekeberg skole;A;Arbeiderpartiet;26,18629;4182;2290;596
03;Oslo;0301;Oslo;1401;Ekeberg skole;SV;Sosialistisk Venstreparti;7,33743;4182;2290;167
03;Oslo;0301;Oslo;1401;Ekeberg skole;RØDT;Rødt;4,39367;4182;2290;100
03;Oslo;0301;Oslo;1401;Ekeberg skole;SP;Senterpartiet;2,10896;4182;2290;48
03;Oslo;0301;Oslo;1401;Ekeberg skole;KRF;Kristelig Folkeparti;4,21793;4182;2290;96
03;Oslo;0301;Oslo;1401;Ekeberg skole;MDG;Miljøpartiet De Grønne;4,87698;4182;2290;111
03;Oslo;0301;Oslo;1401;Ekeberg skole;V;Venstre;9,40246;4182;2290;214
03;Oslo;0301;Oslo;1401;Ekeberg skole;H;Høyre;29,48155;4182;2290;671
03;Oslo;0301;Oslo;1401;Ekeberg skole;FRP;Fremskrittspartiet;11,02812;4182;2290;251
03;Oslo;0301;Oslo;1401;Ekeberg skole;ALLI;Alliansen;0,04394;4182;2290;1
03;Oslo;0301;Oslo;1401;Ekeberg skole;DEMN;Demokratene i Norge;0,0;4182;2290;0
03;Oslo;0301;Oslo;1401;Ekeberg skole;HELSE;Helsepartiet;0,21968;4182;2290;5
03;Oslo;0301;Oslo;1401;Ekeberg skole;KRISTNE;Partiet De Kristne;0,04394;4182;2290;1
03;Oslo;0301;Oslo;1401;Ekeberg skole;LIBS;Liberalistene;0,17575;4182;2290;4
03;Oslo;0301;Oslo;1401;Ekeberg skole;NKP;Norges Kommunistiske Parti;0,0;4182;2290;0
03;Oslo;0301;Oslo;1401;Ekeberg skole;PIR;Piratpartiet;0,21968;4182;2290;5
03;Oslo;0301;Oslo;1401;Ekeberg skole;PP;Pensjonistpartiet;0,21968;4182;2290;5
03;Oslo;0301;Oslo;1401;Ekeberg skole;SAMFS;Samfunnspartiet;0,0;4182;2290;0
03;Oslo;0301;Oslo;1401;Ekeberg skole;BLANKE;Blanke;0,61511;4182;2290;14
03;Oslo;0301;Oslo;1401;Ekeberg skole;FI;Feministisk Initiativ;0,04394;4182;2290;1
03;Oslo;0301;Oslo;1401;Ekeberg skole;Andre;Andre;0,96661;4182;2290;22
03;Oslo;0301;Oslo;1401;Ekeberg skole;Andre2;Andre2;0,0;4182;2290;0
03;Oslo;0301;Oslo;1402;Bekkelaget skole;A;Arbeiderpartiet;19,49926;6587;3404;662
03;Oslo;0301;Oslo;1402;Bekkelaget skole;SV;Sosialistisk Venstreparti;5,33137;6587;3404;181
03;Oslo;0301;Oslo;1402;Bekkelaget skole;RØDT;Rødt;2,44477;6587;3404;83
03;Oslo;0301;Oslo;1402;Bekkelaget skole;SP;Senterpartiet;1,41384;6587;3404;48
03;Oslo;0301;Oslo;1402;Bekkelaget skole;KRF;Kristelig Folkeparti;3,15169;6587;3404;107
03;Oslo;0301;Oslo;1402;Bekkelaget skole;MDG;Miljøpartiet De Grønne;4,38881;6587;3404;149
03;Oslo;0301;Oslo;1402;Bekkelaget skole;V;Venstre;11,57585;6587;3404;393
03;Oslo;0301;Oslo;1402;Bekkelaget skole;H;Høyre;42,06186;6587;3404;1428
03;Oslo;0301;Oslo;1402;Bekkelaget skole;FRP;Fremskrittspartiet;9,51399;6587;3404;323
03;Oslo;0301;Oslo;1402;Bekkelaget skole;ALLI;Alliansen;0,05891;6587;3404;2
03;Oslo;0301;Oslo;1402;Bekkelaget skole;DEMN;Demokratene i Norge;0,0;6587;3404;0
03;Oslo;0301;Oslo;1402;Bekkelaget skole;HELSE;Helsepartiet;0,11782;6587;3404;4
03;Oslo;0301;Oslo;1402;Bekkelaget skole;KRISTNE;Partiet De Kristne;0,08837;6587;3404;3
03;Oslo;0301;Oslo;1402;Bekkelaget skole;LIBS;Liberalistene;0,11782;6587;3404;4
03;Oslo;0301;Oslo;1402;Bekkelaget skole;NKP;Norges Kommunistiske Parti;0,02946;6587;3404;1
03;Oslo;0301;Oslo;1402;Bekkelaget skole;PIR;Piratpartiet;0,05891;6587;3404;2
03;Oslo;0301;Oslo;1402;Bekkelaget skole;PP;Pensjonistpartiet;0,05891;6587;3404;2
03;Oslo;0301;Oslo;1402;Bekkelaget skole;SAMFS;Samfunnspartiet;0,0;6587;3404;0
03;Oslo;0301;Oslo;1402;Bekkelaget skole;BLANKE;Blanke;0,2651;6587;3404;9
03;Oslo;0301;Oslo;1402;Bekkelaget skole;FI;Feministisk Initiativ;0,08837;6587;3404;3
03;Oslo;0301;Oslo;1402;Bekkelaget skole;Andre;Andre;0,61856;6587;3404;21
03;Oslo;0301;Oslo;1402;Bekkelaget skole;Andre2;Andre2;0,0;6587;3404;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;A;Arbeiderpartiet;15,68017;1709;967;151
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;SV;Sosialistisk Venstreparti;6,02285;1709;967;58
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;RØDT;Rødt;2,90758;1709;967;28
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;SP;Senterpartiet;1,14226;1709;967;11
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;KRF;Kristelig Folkeparti;1,24611;1709;967;12
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;MDG;Miljøpartiet De Grønne;5,39979;1709;967;52
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;V;Venstre;13,08411;1709;967;126
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;H;Høyre;42,47144;1709;967;409
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;FRP;Fremskrittspartiet;11,42264;1709;967;110
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;ALLI;Alliansen;0,0;1709;967;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;DEMN;Demokratene i Norge;0,10384;1709;967;1
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;HELSE;Helsepartiet;0,20768;1709;967;2
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;KRISTNE;Partiet De Kristne;0,0;1709;967;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;LIBS;Liberalistene;0,10384;1709;967;1
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;NKP;Norges Kommunistiske Parti;0,0;1709;967;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;PIR;Piratpartiet;0,0;1709;967;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;PP;Pensjonistpartiet;0,10384;1709;967;1
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;SAMFS;Samfunnspartiet;0,10384;1709;967;1
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;BLANKE;Blanke;0,41537;1709;967;4
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;FI;Feministisk Initiativ;0,0;1709;967;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;Andre;Andre;0,62305;1709;967;6
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;Andre2;Andre2;0,0;1709;967;0
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;A;Arbeiderpartiet;27,73488;3013;1564;431
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;SV;Sosialistisk Venstreparti;7,40026;3013;1564;115
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;RØDT;Rødt;3,861;3013;1564;60
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;SP;Senterpartiet;2,63835;3013;1564;41
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;KRF;Kristelig Folkeparti;3,28185;3013;1564;51
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;MDG;Miljøpartiet De Grønne;4,18275;3013;1564;65
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;V;Venstre;8,10811;3013;1564;126
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;H;Høyre;30,88803;3013;1564;480
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;FRP;Fremskrittspartiet;10,68211;3013;1564;166
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;ALLI;Alliansen;0,0;3013;1564;0
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;DEMN;Demokratene i Norge;0,06435;3013;1564;1
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;HELSE;Helsepartiet;0,57915;3013;1564;9
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;KRISTNE;Partiet De Kristne;0,1287;3013;1564;2
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;LIBS;Liberalistene;0,19305;3013;1564;3
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;NKP;Norges Kommunistiske Parti;0,0;3013;1564;0
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;PIR;Piratpartiet;0,19305;3013;1564;3
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;PP;Pensjonistpartiet;0,06435;3013;1564;1
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;SAMFS;Samfunnspartiet;0,0;3013;1564;0
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;BLANKE;Blanke;0,6435;3013;1564;10
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;FI;Feministisk Initiativ;0,0;3013;1564;0
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;Andre;Andre;1,22265;3013;1564;19
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;Andre2;Andre2;0,0;3013;1564;0
03;Oslo;0301;Oslo;1405;Lambertseter skole;A;Arbeiderpartiet;34,21384;5545;2403;816
03;Oslo;0301;Oslo;1405;Lambertseter skole;SV;Sosialistisk Venstreparti;9,09853;5545;2403;217
03;Oslo;0301;Oslo;1405;Lambertseter skole;RØDT;Rødt;5,15723;5545;2403;123
03;Oslo;0301;Oslo;1405;Lambertseter skole;SP;Senterpartiet;2,43187;5545;2403;58
03;Oslo;0301;Oslo;1405;Lambertseter skole;KRF;Kristelig Folkeparti;1,67715;5545;2403;40
03;Oslo;0301;Oslo;1405;Lambertseter skole;MDG;Miljøpartiet De Grønne;3,52201;5545;2403;84
03;Oslo;0301;Oslo;1405;Lambertseter skole;V;Venstre;6,37317;5545;2403;152
03;Oslo;0301;Oslo;1405;Lambertseter skole;H;Høyre;23,10273;5545;2403;551
03;Oslo;0301;Oslo;1405;Lambertseter skole;FRP;Fremskrittspartiet;12,57862;5545;2403;300
03;Oslo;0301;Oslo;1405;Lambertseter skole;ALLI;Alliansen;0,08386;5545;2403;2
03;Oslo;0301;Oslo;1405;Lambertseter skole;DEMN;Demokratene i Norge;0,12579;5545;2403;3
03;Oslo;0301;Oslo;1405;Lambertseter skole;HELSE;Helsepartiet;0,54507;5545;2403;13
03;Oslo;0301;Oslo;1405;Lambertseter skole;KRISTNE;Partiet De Kristne;0,16771;5545;2403;4
03;Oslo;0301;Oslo;1405;Lambertseter skole;LIBS;Liberalistene;0,08386;5545;2403;2
03;Oslo;0301;Oslo;1405;Lambertseter skole;NKP;Norges Kommunistiske Parti;0,0;5545;2403;0
03;Oslo;0301;Oslo;1405;Lambertseter skole;PIR;Piratpartiet;0,41929;5545;2403;10
03;Oslo;0301;Oslo;1405;Lambertseter skole;PP;Pensjonistpartiet;0,2935;5545;2403;7
03;Oslo;0301;Oslo;1405;Lambertseter skole;SAMFS;Samfunnspartiet;0,0;5545;2403;0
03;Oslo;0301;Oslo;1405;Lambertseter skole;BLANKE;Blanke;0,75472;5545;2403;18
03;Oslo;0301;Oslo;1405;Lambertseter skole;FI;Feministisk Initiativ;0,12579;5545;2403;3
03;Oslo;0301;Oslo;1405;Lambertseter skole;Andre;Andre;1,84486;5545;2403;44
03;Oslo;0301;Oslo;1405;Lambertseter skole;Andre2;Andre2;0,0;5545;2403;0
03;Oslo;0301;Oslo;1406;Kastellet skole;A;Arbeiderpartiet;18,89439;4913;2433;458
03;Oslo;0301;Oslo;1406;Kastellet skole;SV;Sosialistisk Venstreparti;4,12541;4913;2433;100
03;Oslo;0301;Oslo;1406;Kastellet skole;RØDT;Rødt;2,9703;4913;2433;72
03;Oslo;0301;Oslo;1406;Kastellet skole;SP;Senterpartiet;1,36139;4913;2433;33
03;Oslo;0301;Oslo;1406;Kastellet skole;KRF;Kristelig Folkeparti;2,88779;4913;2433;70
03;Oslo;0301;Oslo;1406;Kastellet skole;MDG;Miljøpartiet De Grønne;2,5165;4913;2433;61
03;Oslo;0301;Oslo;1406;Kastellet skole;V;Venstre;9,94224;4913;2433;241
03;Oslo;0301;Oslo;1406;Kastellet skole;H;Høyre;44,34818;4913;2433;1075
03;Oslo;0301;Oslo;1406;Kastellet skole;FRP;Fremskrittspartiet;12,00495;4913;2433;291
03;Oslo;0301;Oslo;1406;Kastellet skole;ALLI;Alliansen;0,0;4913;2433;0
03;Oslo;0301;Oslo;1406;Kastellet skole;DEMN;Demokratene i Norge;0,0;4913;2433;0
03;Oslo;0301;Oslo;1406;Kastellet skole;HELSE;Helsepartiet;0,24752;4913;2433;6
03;Oslo;0301;Oslo;1406;Kastellet skole;KRISTNE;Partiet De Kristne;0,04125;4913;2433;1
03;Oslo;0301;Oslo;1406;Kastellet skole;LIBS;Liberalistene;0,16502;4913;2433;4
03;Oslo;0301;Oslo;1406;Kastellet skole;NKP;Norges Kommunistiske Parti;0,04125;4913;2433;1
03;Oslo;0301;Oslo;1406;Kastellet skole;PIR;Piratpartiet;0,04125;4913;2433;1
03;Oslo;0301;Oslo;1406;Kastellet skole;PP;Pensjonistpartiet;0,37129;4913;2433;9
03;Oslo;0301;Oslo;1406;Kastellet skole;SAMFS;Samfunnspartiet;0,0;4913;2433;0
03;Oslo;0301;Oslo;1406;Kastellet skole;BLANKE;Blanke;0,37129;4913;2433;9
03;Oslo;0301;Oslo;1406;Kastellet skole;FI;Feministisk Initiativ;0,04125;4913;2433;1
03;Oslo;0301;Oslo;1406;Kastellet skole;Andre;Andre;0,94884;4913;2433;23
03;Oslo;0301;Oslo;1406;Kastellet skole;Andre2;Andre2;0,0;4913;2433;0
03;Oslo;0301;Oslo;1407;Nordstrand skole;A;Arbeiderpartiet;15,01401;3108;1788;268
03;Oslo;0301;Oslo;1407;Nordstrand skole;SV;Sosialistisk Venstreparti;3,86555;3108;1788;69
03;Oslo;0301;Oslo;1407;Nordstrand skole;RØDT;Rødt;3,2493;3108;1788;58
03;Oslo;0301;Oslo;1407;Nordstrand skole;SP;Senterpartiet;1,06443;3108;1788;19
03;Oslo;0301;Oslo;1407;Nordstrand skole;KRF;Kristelig Folkeparti;3,30532;3108;1788;59
