Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall valgtingstemmer totalt;Antall stemmer parti
03;Oslo;0301;Oslo;1305;Manglerud skole;KRF;Kristelig Folkeparti;1,75809;4588;1431;25
03;Oslo;0301;Oslo;1305;Manglerud skole;MDG;Miljøpartiet De Grønne;6,96203;4588;1431;99
03;Oslo;0301;Oslo;1305;Manglerud skole;V;Venstre;5,27426;4588;1431;75
03;Oslo;0301;Oslo;1305;Manglerud skole;H;Høyre;16,10408;4588;1431;229
03;Oslo;0301;Oslo;1305;Manglerud skole;FRP;Fremskrittspartiet;14,62729;4588;1431;208
03;Oslo;0301;Oslo;1305;Manglerud skole;DEMN;Norgesdemokratene;0,77356;4588;1431;11
03;Oslo;0301;Oslo;1305;Manglerud skole;DNI;Partiet DNI;0,21097;4588;1431;3
03;Oslo;0301;Oslo;1305;Manglerud skole;ENSOM;Ensomhetspartiet;0,14065;4588;1431;2
03;Oslo;0301;Oslo;1305;Manglerud skole;FRED;Fred og Rettferdighet (FOR);0,63291;4588;1431;9
03;Oslo;0301;Oslo;1305;Manglerud skole;GENP;Generasjonspartiet;0,84388;4588;1431;12
03;Oslo;0301;Oslo;1305;Manglerud skole;HELSE;Velferd og Innovasjonspartiet;0,07032;4588;1431;1
03;Oslo;0301;Oslo;1305;Manglerud skole;INP;Industri- og Næringspartiet;0,49226;4588;1431;7
03;Oslo;0301;Oslo;1305;Manglerud skole;KRISTNE;Konservativt;0,21097;4588;1431;3
03;Oslo;0301;Oslo;1305;Manglerud skole;PP;Pensjonistpartiet;0,49226;4588;1431;7
03;Oslo;0301;Oslo;1305;Manglerud skole;PS;Partiet Sentrum;0,21097;4588;1431;3
03;Oslo;0301;Oslo;1305;Manglerud skole;RUS;Redd Ullevål sykehus;0,21097;4588;1431;3
03;Oslo;0301;Oslo;1305;Manglerud skole;Andre;Andre;4,28973;4588;1431;61
03;Oslo;0301;Oslo;1305;Manglerud skole;Andre2;Andre2;0,0;4588;1431;0
03;Oslo;0301;Oslo;1306;Høyenhall skole;A;Arbeiderpartiet;30,77519;3486;1298;397
03;Oslo;0301;Oslo;1306;Høyenhall skole;SV;SV - Sosialistisk Venstreparti;9,30233;3486;1298;120
03;Oslo;0301;Oslo;1306;Høyenhall skole;RØDT;Rødt;5,42636;3486;1298;70
03;Oslo;0301;Oslo;1306;Høyenhall skole;SP;Senterpartiet;1,55039;3486;1298;20
03;Oslo;0301;Oslo;1306;Høyenhall skole;KRF;Kristelig Folkeparti;2,17054;3486;1298;28
03;Oslo;0301;Oslo;1306;Høyenhall skole;MDG;Miljøpartiet De Grønne;7,13178;3486;1298;92
03;Oslo;0301;Oslo;1306;Høyenhall skole;V;Venstre;5,5814;3486;1298;72
03;Oslo;0301;Oslo;1306;Høyenhall skole;H;Høyre;19,06977;3486;1298;246
03;Oslo;0301;Oslo;1306;Høyenhall skole;FRP;Fremskrittspartiet;13,87597;3486;1298;179
03;Oslo;0301;Oslo;1306;Høyenhall skole;DEMN;Norgesdemokratene;0,46512;3486;1298;6
03;Oslo;0301;Oslo;1306;Høyenhall skole;DNI;Partiet DNI;0,07752;3486;1298;1
03;Oslo;0301;Oslo;1306;Høyenhall skole;ENSOM;Ensomhetspartiet;0,23256;3486;1298;3
03;Oslo;0301;Oslo;1306;Høyenhall skole;FRED;Fred og Rettferdighet (FOR);0,3876;3486;1298;5
03;Oslo;0301;Oslo;1306;Høyenhall skole;GENP;Generasjonspartiet;0,62016;3486;1298;8
03;Oslo;0301;Oslo;1306;Høyenhall skole;HELSE;Velferd og Innovasjonspartiet;0,0;3486;1298;0
03;Oslo;0301;Oslo;1306;Høyenhall skole;INP;Industri- og Næringspartiet;0,54264;3486;1298;7
03;Oslo;0301;Oslo;1306;Høyenhall skole;KRISTNE;Konservativt;0,23256;3486;1298;3
03;Oslo;0301;Oslo;1306;Høyenhall skole;PP;Pensjonistpartiet;1,31783;3486;1298;17
03;Oslo;0301;Oslo;1306;Høyenhall skole;PS;Partiet Sentrum;0,62016;3486;1298;8
03;Oslo;0301;Oslo;1306;Høyenhall skole;RUS;Redd Ullevål sykehus;0,62016;3486;1298;8
03;Oslo;0301;Oslo;1306;Høyenhall skole;Andre;Andre;5,11628;3486;1298;66
03;Oslo;0301;Oslo;1306;Høyenhall skole;Andre2;Andre2;0,0;3486;1298;0
03;Oslo;0301;Oslo;1307;Abildsø skole;A;Arbeiderpartiet;30,91085;2654;1040;319
03;Oslo;0301;Oslo;1307;Abildsø skole;SV;SV - Sosialistisk Venstreparti;7,84884;2654;1040;81
03;Oslo;0301;Oslo;1307;Abildsø skole;RØDT;Rødt;4,84496;2654;1040;50
03;Oslo;0301;Oslo;1307;Abildsø skole;SP;Senterpartiet;1,55039;2654;1040;16
03;Oslo;0301;Oslo;1307;Abildsø skole;KRF;Kristelig Folkeparti;2,90698;2654;1040;30
03;Oslo;0301;Oslo;1307;Abildsø skole;MDG;Miljøpartiet De Grønne;10,65891;2654;1040;110
03;Oslo;0301;Oslo;1307;Abildsø skole;V;Venstre;5,62016;2654;1040;58
03;Oslo;0301;Oslo;1307;Abildsø skole;H;Høyre;18,31395;2654;1040;189
03;Oslo;0301;Oslo;1307;Abildsø skole;FRP;Fremskrittspartiet;13,66279;2654;1040;141
03;Oslo;0301;Oslo;1307;Abildsø skole;DEMN;Norgesdemokratene;0,0969;2654;1040;1
03;Oslo;0301;Oslo;1307;Abildsø skole;DNI;Partiet DNI;0,0;2654;1040;0
03;Oslo;0301;Oslo;1307;Abildsø skole;ENSOM;Ensomhetspartiet;0,0969;2654;1040;1
03;Oslo;0301;Oslo;1307;Abildsø skole;FRED;Fred og Rettferdighet (FOR);0,4845;2654;1040;5
03;Oslo;0301;Oslo;1307;Abildsø skole;GENP;Generasjonspartiet;0,3876;2654;1040;4
03;Oslo;0301;Oslo;1307;Abildsø skole;HELSE;Velferd og Innovasjonspartiet;0,0969;2654;1040;1
03;Oslo;0301;Oslo;1307;Abildsø skole;INP;Industri- og Næringspartiet;0,4845;2654;1040;5
03;Oslo;0301;Oslo;1307;Abildsø skole;KRISTNE;Konservativt;0,0;2654;1040;0
03;Oslo;0301;Oslo;1307;Abildsø skole;PP;Pensjonistpartiet;0,67829;2654;1040;7
03;Oslo;0301;Oslo;1307;Abildsø skole;PS;Partiet Sentrum;0,4845;2654;1040;5
03;Oslo;0301;Oslo;1307;Abildsø skole;RUS;Redd Ullevål sykehus;0,87209;2654;1040;9
03;Oslo;0301;Oslo;1307;Abildsø skole;Andre;Andre;3,68217;2654;1040;38
03;Oslo;0301;Oslo;1307;Abildsø skole;Andre2;Andre2;0,0;2654;1040;0
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;A;Arbeiderpartiet;32,30519;7103;1238;398
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;SV;SV - Sosialistisk Venstreparti;9,74026;7103;1238;120
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;RØDT;Rødt;8,68506;7103;1238;107
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;SP;Senterpartiet;1,46104;7103;1238;18
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;KRF;Kristelig Folkeparti;1,54221;7103;1238;19
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;MDG;Miljøpartiet De Grønne;14,36688;7103;1238;177
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;V;Venstre;5,84416;7103;1238;72
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;H;Høyre;12,41883;7103;1238;153
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;FRP;Fremskrittspartiet;9,41558;7103;1238;116
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;DEMN;Norgesdemokratene;0,73052;7103;1238;9
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;DNI;Partiet DNI;0,0;7103;1238;0
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;ENSOM;Ensomhetspartiet;0,16234;7103;1238;2
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;FRED;Fred og Rettferdighet (FOR);0,73052;7103;1238;9
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;GENP;Generasjonspartiet;0,56818;7103;1238;7
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;HELSE;Velferd og Innovasjonspartiet;0,16234;7103;1238;2
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;INP;Industri- og Næringspartiet;0,16234;7103;1238;2
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;KRISTNE;Konservativt;0,0;7103;1238;0
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;PP;Pensjonistpartiet;0,48701;7103;1238;6
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;PS;Partiet Sentrum;0,24351;7103;1238;3
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;RUS;Redd Ullevål sykehus;0,97403;7103;1238;12
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;Andre;Andre;4,22078;7103;1238;52
03;Oslo;0301;Oslo;1308;Ulsrud videregående skole;Andre2;Andre2;0,0;7103;1238;0
03;Oslo;0301;Oslo;1401;Ekeberg skole;A;Arbeiderpartiet;30,11272;4759;1871;561
03;Oslo;0301;Oslo;1401;Ekeberg skole;SV;SV - Sosialistisk Venstreparti;6,01181;4759;1871;112
03;Oslo;0301;Oslo;1401;Ekeberg skole;RØDT;Rødt;4,50886;4759;1871;84
03;Oslo;0301;Oslo;1401;Ekeberg skole;SP;Senterpartiet;0,85883;4759;1871;16
03;Oslo;0301;Oslo;1401;Ekeberg skole;KRF;Kristelig Folkeparti;4,45518;4759;1871;83
03;Oslo;0301;Oslo;1401;Ekeberg skole;MDG;Miljøpartiet De Grønne;13,36554;4759;1871;249
03;Oslo;0301;Oslo;1401;Ekeberg skole;V;Venstre;9,07139;4759;1871;169
03;Oslo;0301;Oslo;1401;Ekeberg skole;H;Høyre;19,4847;4759;1871;363
03;Oslo;0301;Oslo;1401;Ekeberg skole;FRP;Fremskrittspartiet;9,39345;4759;1871;175
03;Oslo;0301;Oslo;1401;Ekeberg skole;DEMN;Norgesdemokratene;0,37574;4759;1871;7
03;Oslo;0301;Oslo;1401;Ekeberg skole;DNI;Partiet DNI;0,0;4759;1871;0
03;Oslo;0301;Oslo;1401;Ekeberg skole;ENSOM;Ensomhetspartiet;0,21471;4759;1871;4
03;Oslo;0301;Oslo;1401;Ekeberg skole;FRED;Fred og Rettferdighet (FOR);0,64412;4759;1871;12
03;Oslo;0301;Oslo;1401;Ekeberg skole;GENP;Generasjonspartiet;0,26838;4759;1871;5
03;Oslo;0301;Oslo;1401;Ekeberg skole;HELSE;Velferd og Innovasjonspartiet;0,21471;4759;1871;4
03;Oslo;0301;Oslo;1401;Ekeberg skole;INP;Industri- og Næringspartiet;0,16103;4759;1871;3
03;Oslo;0301;Oslo;1401;Ekeberg skole;KRISTNE;Konservativt;0,05368;4759;1871;1
03;Oslo;0301;Oslo;1401;Ekeberg skole;PP;Pensjonistpartiet;0,16103;4759;1871;3
03;Oslo;0301;Oslo;1401;Ekeberg skole;PS;Partiet Sentrum;0,21471;4759;1871;4
03;Oslo;0301;Oslo;1401;Ekeberg skole;RUS;Redd Ullevål sykehus;0,42941;4759;1871;8
03;Oslo;0301;Oslo;1401;Ekeberg skole;Andre;Andre;2,73752;4759;1871;51
03;Oslo;0301;Oslo;1401;Ekeberg skole;Andre2;Andre2;0,0;4759;1871;0
03;Oslo;0301;Oslo;1402;Bekkelaget skole;A;Arbeiderpartiet;25,28838;7553;2261;570
03;Oslo;0301;Oslo;1402;Bekkelaget skole;SV;SV - Sosialistisk Venstreparti;3,9929;7553;2261;90
03;Oslo;0301;Oslo;1402;Bekkelaget skole;RØDT;Rødt;2,26264;7553;2261;51
03;Oslo;0301;Oslo;1402;Bekkelaget skole;SP;Senterpartiet;0,53239;7553;2261;12
03;Oslo;0301;Oslo;1402;Bekkelaget skole;KRF;Kristelig Folkeparti;2,88376;7553;2261;65
03;Oslo;0301;Oslo;1402;Bekkelaget skole;MDG;Miljøpartiet De Grønne;8,38509;7553;2261;189
03;Oslo;0301;Oslo;1402;Bekkelaget skole;V;Venstre;10,8252;7553;2261;244
03;Oslo;0301;Oslo;1402;Bekkelaget skole;H;Høyre;31,72138;7553;2261;715
03;Oslo;0301;Oslo;1402;Bekkelaget skole;FRP;Fremskrittspartiet;11,88997;7553;2261;268
03;Oslo;0301;Oslo;1402;Bekkelaget skole;DEMN;Norgesdemokratene;0,48802;7553;2261;11
03;Oslo;0301;Oslo;1402;Bekkelaget skole;DNI;Partiet DNI;0,04437;7553;2261;1
03;Oslo;0301;Oslo;1402;Bekkelaget skole;ENSOM;Ensomhetspartiet;0,08873;7553;2261;2
03;Oslo;0301;Oslo;1402;Bekkelaget skole;FRED;Fred og Rettferdighet (FOR);0,04437;7553;2261;1
03;Oslo;0301;Oslo;1402;Bekkelaget skole;GENP;Generasjonspartiet;0,17746;7553;2261;4
03;Oslo;0301;Oslo;1402;Bekkelaget skole;HELSE;Velferd og Innovasjonspartiet;0,0;7553;2261;0
03;Oslo;0301;Oslo;1402;Bekkelaget skole;INP;Industri- og Næringspartiet;0,04437;7553;2261;1
03;Oslo;0301;Oslo;1402;Bekkelaget skole;KRISTNE;Konservativt;0,08873;7553;2261;2
03;Oslo;0301;Oslo;1402;Bekkelaget skole;PP;Pensjonistpartiet;0,35492;7553;2261;8
03;Oslo;0301;Oslo;1402;Bekkelaget skole;PS;Partiet Sentrum;0,35492;7553;2261;8
03;Oslo;0301;Oslo;1402;Bekkelaget skole;RUS;Redd Ullevål sykehus;0,53239;7553;2261;12
03;Oslo;0301;Oslo;1402;Bekkelaget skole;Andre;Andre;2,21828;7553;2261;50
03;Oslo;0301;Oslo;1402;Bekkelaget skole;Andre2;Andre2;0,0;7553;2261;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;A;Arbeiderpartiet;19,97167;1904;707;141
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;SV;SV - Sosialistisk Venstreparti;3,96601;1904;707;28
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;RØDT;Rødt;4,24929;1904;707;30
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;SP;Senterpartiet;0,28329;1904;707;2
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;KRF;Kristelig Folkeparti;1,983;1904;707;14
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;MDG;Miljøpartiet De Grønne;9,2068;1904;707;65
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;V;Venstre;11,61473;1904;707;82
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;H;Høyre;31,01983;1904;707;219
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;FRP;Fremskrittspartiet;14,87252;1904;707;105
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;DEMN;Norgesdemokratene;0,70822;1904;707;5
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;DNI;Partiet DNI;0,0;1904;707;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;ENSOM;Ensomhetspartiet;0,0;1904;707;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;FRED;Fred og Rettferdighet (FOR);0,28329;1904;707;2
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;GENP;Generasjonspartiet;0,84986;1904;707;6
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;HELSE;Velferd og Innovasjonspartiet;0,28329;1904;707;2
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;INP;Industri- og Næringspartiet;0,14164;1904;707;1
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;KRISTNE;Konservativt;0,0;1904;707;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;PP;Pensjonistpartiet;0,28329;1904;707;2
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;PS;Partiet Sentrum;0,0;1904;707;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;RUS;Redd Ullevål sykehus;0,28329;1904;707;2
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;Andre;Andre;2,83286;1904;707;20
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;Andre2;Andre2;0,0;1904;707;0
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;A;Arbeiderpartiet;29,78723;3365;1184;350
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;SV;SV - Sosialistisk Venstreparti;8,17021;3365;1184;96
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;RØDT;Rødt;4,68085;3365;1184;55
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;SP;Senterpartiet;0,76596;3365;1184;9
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;KRF;Kristelig Folkeparti;2,7234;3365;1184;32
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;MDG;Miljøpartiet De Grønne;6,38298;3365;1184;75
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;V;Venstre;7,65957;3365;1184;90
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;H;Høyre;22,7234;3365;1184;267
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;FRP;Fremskrittspartiet;12,59574;3365;1184;148
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;DEMN;Norgesdemokratene;0,93617;3365;1184;11
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;DNI;Partiet DNI;0,17021;3365;1184;2
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;ENSOM;Ensomhetspartiet;0,25532;3365;1184;3
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;FRED;Fred og Rettferdighet (FOR);0,76596;3365;1184;9
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;GENP;Generasjonspartiet;0,42553;3365;1184;5
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;HELSE;Velferd og Innovasjonspartiet;0,08511;3365;1184;1
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;INP;Industri- og Næringspartiet;0,08511;3365;1184;1
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;KRISTNE;Konservativt;0,76596;3365;1184;9
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;PP;Pensjonistpartiet;0,42553;3365;1184;5
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;PS;Partiet Sentrum;0,25532;3365;1184;3
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;RUS;Redd Ullevål sykehus;0,34043;3365;1184;4
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;Andre;Andre;4,51064;3365;1184;53
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;Andre2;Andre2;0,0;3365;1184;0
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;A;Arbeiderpartiet;32,11244;5779;1186;377
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;SV;SV - Sosialistisk Venstreparti;10,39182;5779;1186;122
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;RØDT;Rødt;7,92164;5779;1186;93
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;SP;Senterpartiet;1,53322;5779;1186;18
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;KRF;Kristelig Folkeparti;2,38501;5779;1186;28
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;MDG;Miljøpartiet De Grønne;7,06985;5779;1186;83
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;V;Venstre;5,11073;5779;1186;60
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;H;Høyre;13,88416;5779;1186;163
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;FRP;Fremskrittspartiet;13,79898;5779;1186;162
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;DEMN;Norgesdemokratene;0,76661;5779;1186;9
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;DNI;Partiet DNI;0,08518;5779;1186;1
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;ENSOM;Ensomhetspartiet;0,25554;5779;1186;3
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;FRED;Fred og Rettferdighet (FOR);0,42589;5779;1186;5
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;GENP;Generasjonspartiet;0,93697;5779;1186;11
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;HELSE;Velferd og Innovasjonspartiet;0,68143;5779;1186;8
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;INP;Industri- og Næringspartiet;0,51107;5779;1186;6
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;KRISTNE;Konservativt;0,0;5779;1186;0
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;PP;Pensjonistpartiet;0,85179;5779;1186;10
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;PS;Partiet Sentrum;0,68143;5779;1186;8
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;RUS;Redd Ullevål sykehus;0,59625;5779;1186;7
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;Andre;Andre;5,79216;5779;1186;68
03;Oslo;0301;Oslo;1405;Lambertseter flerbrukshall;Andre2;Andre2;0,0;5779;1186;0
03;Oslo;0301;Oslo;1406;Nordseter skole;A;Arbeiderpartiet;24,61786;5316;1249;306
03;Oslo;0301;Oslo;1406;Nordseter skole;SV;SV - Sosialistisk Venstreparti;4,82703;5316;1249;60
03;Oslo;0301;Oslo;1406;Nordseter skole;RØDT;Rødt;2,97667;5316;1249;37
03;Oslo;0301;Oslo;1406;Nordseter skole;SP;Senterpartiet;1,20676;5316;1249;15
03;Oslo;0301;Oslo;1406;Nordseter skole;KRF;Kristelig Folkeparti;2,49397;5316;1249;31
03;Oslo;0301;Oslo;1406;Nordseter skole;MDG;Miljøpartiet De Grønne;6,27514;5316;1249;78
03;Oslo;0301;Oslo;1406;Nordseter skole;V;Venstre;9,41271;5316;1249;117
03;Oslo;0301;Oslo;1406;Nordseter skole;H;Høyre;31,45615;5316;1249;391
03;Oslo;0301;Oslo;1406;Nordseter skole;FRP;Fremskrittspartiet;12,95253;5316;1249;161
03;Oslo;0301;Oslo;1406;Nordseter skole;DEMN;Norgesdemokratene;0,4827;5316;1249;6
03;Oslo;0301;Oslo;1406;Nordseter skole;DNI;Partiet DNI;0,0;5316;1249;0
03;Oslo;0301;Oslo;1406;Nordseter skole;ENSOM;Ensomhetspartiet;0,4827;5316;1249;6
03;Oslo;0301;Oslo;1406;Nordseter skole;FRED;Fred og Rettferdighet (FOR);0,24135;5316;1249;3
03;Oslo;0301;Oslo;1406;Nordseter skole;GENP;Generasjonspartiet;0,1609;5316;1249;2
03;Oslo;0301;Oslo;1406;Nordseter skole;HELSE;Velferd og Innovasjonspartiet;0,4827;5316;1249;6
03;Oslo;0301;Oslo;1406;Nordseter skole;INP;Industri- og Næringspartiet;0,1609;5316;1249;2
03;Oslo;0301;Oslo;1406;Nordseter skole;KRISTNE;Konservativt;0,24135;5316;1249;3
03;Oslo;0301;Oslo;1406;Nordseter skole;PP;Pensjonistpartiet;0,4827;5316;1249;6
03;Oslo;0301;Oslo;1406;Nordseter skole;PS;Partiet Sentrum;0,24135;5316;1249;3
03;Oslo;0301;Oslo;1406;Nordseter skole;RUS;Redd Ullevål sykehus;0,80451;5316;1249;10
03;Oslo;0301;Oslo;1406;Nordseter skole;Andre;Andre;3,78117;5316;1249;47
03;Oslo;0301;Oslo;1406;Nordseter skole;Andre2;Andre2;0,0;5316;1249;0
03;Oslo;0301;Oslo;1407;Nordstrand skole;A;Arbeiderpartiet;17,89709;3530;895;160
03;Oslo;0301;Oslo;1407;Nordstrand skole;SV;SV - Sosialistisk Venstreparti;3,69128;3530;895;33
03;Oslo;0301;Oslo;1407;Nordstrand skole;RØDT;Rødt;4,25056;3530;895;38
03;Oslo;0301;Oslo;1407;Nordstrand skole;SP;Senterpartiet;0,44743;3530;895;4
03;Oslo;0301;Oslo;1407;Nordstrand skole;KRF;Kristelig Folkeparti;2,90828;3530;895;26
03;Oslo;0301;Oslo;1407;Nordstrand skole;MDG;Miljøpartiet De Grønne;7,71812;3530;895;69
03;Oslo;0301;Oslo;1407;Nordstrand skole;V;Venstre;10,51454;3530;895;94
03;Oslo;0301;Oslo;1407;Nordstrand skole;H;Høyre;34,89933;3530;895;312
03;Oslo;0301;Oslo;1407;Nordstrand skole;FRP;Fremskrittspartiet;14,42953;3530;895;129
03;Oslo;0301;Oslo;1407;Nordstrand skole;DEMN;Norgesdemokratene;0,783;3530;895;7
03;Oslo;0301;Oslo;1407;Nordstrand skole;DNI;Partiet DNI;0,0;3530;895;0
03;Oslo;0301;Oslo;1407;Nordstrand skole;ENSOM;Ensomhetspartiet;0,0;3530;895;0
03;Oslo;0301;Oslo;1407;Nordstrand skole;FRED;Fred og Rettferdighet (FOR);0,783;3530;895;7
03;Oslo;0301;Oslo;1407;Nordstrand skole;GENP;Generasjonspartiet;0,67114;3530;895;6
03;Oslo;0301;Oslo;1407;Nordstrand skole;HELSE;Velferd og Innovasjonspartiet;0,11186;3530;895;1
03;Oslo;0301;Oslo;1407;Nordstrand skole;INP;Industri- og Næringspartiet;0,11186;3530;895;1
03;Oslo;0301;Oslo;1407;Nordstrand skole;KRISTNE;Konservativt;0,0;3530;895;0
03;Oslo;0301;Oslo;1407;Nordstrand skole;PP;Pensjonistpartiet;0,11186;3530;895;1
03;Oslo;0301;Oslo;1407;Nordstrand skole;PS;Partiet Sentrum;0,22371;3530;895;2
03;Oslo;0301;Oslo;1407;Nordstrand skole;RUS;Redd Ullevål sykehus;0,44743;3530;895;4
03;Oslo;0301;Oslo;1407;Nordstrand skole;Andre;Andre;3,24385;3530;895;29
03;Oslo;0301;Oslo;1407;Nordstrand skole;Andre2;Andre2;0,0;3530;895;0
03;Oslo;0301;Oslo;1408;Munkerud skole;A;Arbeiderpartiet;26,47059;4395;991;261
03;Oslo;0301;Oslo;1408;Munkerud skole;SV;SV - Sosialistisk Venstreparti;4,46247;4395;991;44
03;Oslo;0301;Oslo;1408;Munkerud skole;RØDT;Rødt;2,83976;4395;991;28
03;Oslo;0301;Oslo;1408;Munkerud skole;SP;Senterpartiet;0,60852;4395;991;6
03;Oslo;0301;Oslo;1408;Munkerud skole;KRF;Kristelig Folkeparti;2,33266;4395;991;23
03;Oslo;0301;Oslo;1408;Munkerud skole;MDG;Miljøpartiet De Grønne;7,80933;4395;991;77
03;Oslo;0301;Oslo;1408;Munkerud skole;V;Venstre;10,75051;4395;991;106
03;Oslo;0301;Oslo;1408;Munkerud skole;H;Høyre;29,00609;4395;991;286
03;Oslo;0301;Oslo;1408;Munkerud skole;FRP;Fremskrittspartiet;11,15619;4395;991;110
03;Oslo;0301;Oslo;1408;Munkerud skole;DEMN;Norgesdemokratene;0,5071;4395;991;5
03;Oslo;0301;Oslo;1408;Munkerud skole;DNI;Partiet DNI;0,0;4395;991;0
03;Oslo;0301;Oslo;1408;Munkerud skole;ENSOM;Ensomhetspartiet;0,40568;4395;991;4
03;Oslo;0301;Oslo;1408;Munkerud skole;FRED;Fred og Rettferdighet (FOR);0,40568;4395;991;4
03;Oslo;0301;Oslo;1408;Munkerud skole;GENP;Generasjonspartiet;0,20284;4395;991;2
03;Oslo;0301;Oslo;1408;Munkerud skole;HELSE;Velferd og Innovasjonspartiet;0,20284;4395;991;2
