Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall valgtingstemmer totalt;Antall stemmer parti
03;Oslo;0301;Oslo;0102;Tøyen skole;MDG;Miljøpartiet De Grønne;20,94926;8063;2473;512
03;Oslo;0301;Oslo;0102;Tøyen skole;V;Venstre;9,53355;8063;2473;233
03;Oslo;0301;Oslo;0102;Tøyen skole;H;Høyre;12,15221;8063;2473;297
03;Oslo;0301;Oslo;0102;Tøyen skole;FRP;Fremskrittspartiet;2,49591;8063;2473;61
03;Oslo;0301;Oslo;0102;Tøyen skole;AAN;Alliansen - Alternativ for Norge;0,04092;8063;2473;1
03;Oslo;0301;Oslo;0102;Tøyen skole;DEMN;Norgesdemokratene;0,20458;8063;2473;5
03;Oslo;0301;Oslo;0102;Tøyen skole;FNB;Folkets Parti;0,16367;8063;2473;4
03;Oslo;0301;Oslo;0102;Tøyen skole;INP;Industri- og Næringspartiet;0,57283;8063;2473;14
03;Oslo;0301;Oslo;0102;Tøyen skole;KRISTNE;Konservativt;0,12275;8063;2473;3
03;Oslo;0301;Oslo;0102;Tøyen skole;KYST;Kystpartiet;0,12275;8063;2473;3
03;Oslo;0301;Oslo;0102;Tøyen skole;LIBS;Liberalistene;0,32733;8063;2473;8
03;Oslo;0301;Oslo;0102;Tøyen skole;NKP;Norges Kommunistiske Parti;0,2455;8063;2473;6
03;Oslo;0301;Oslo;0102;Tøyen skole;PP;Pensjonistpartiet;0,20458;8063;2473;5
03;Oslo;0301;Oslo;0102;Tøyen skole;PS;Partiet Sentrum;1,67758;8063;2473;41
03;Oslo;0301;Oslo;0102;Tøyen skole;BLANKE;Blanke;1,18658;8063;2473;29
03;Oslo;0301;Oslo;0102;Tøyen skole;FSL;Folkestyret-listen;0,28642;8063;2473;7
03;Oslo;0301;Oslo;0102;Tøyen skole;PMB;Partiet Mot Bompenger;0,28642;8063;2473;7
03;Oslo;0301;Oslo;0102;Tøyen skole;Andre;Andre;4,25532;8063;2473;104
03;Oslo;0301;Oslo;0102;Tøyen skole;Andre2;Andre2;0,0;8063;2473;0
03;Oslo;0301;Oslo;0103;Kampen skole;A;Arbeiderpartiet;21,88826;8921;2850;619
03;Oslo;0301;Oslo;0103;Kampen skole;SV;SV - Sosialistisk Venstreparti;18,03395;8921;2850;510
03;Oslo;0301;Oslo;0103;Kampen skole;RØDT;Rødt;11,66902;8921;2850;330
03;Oslo;0301;Oslo;0103;Kampen skole;SP;Senterpartiet;0,91938;8921;2850;26
03;Oslo;0301;Oslo;0103;Kampen skole;KRF;Kristelig Folkeparti;1,09618;8921;2850;31
03;Oslo;0301;Oslo;0103;Kampen skole;MDG;Miljøpartiet De Grønne;15,98303;8921;2850;452
03;Oslo;0301;Oslo;0103;Kampen skole;V;Venstre;9,51202;8921;2850;269
03;Oslo;0301;Oslo;0103;Kampen skole;H;Høyre;13,18953;8921;2850;373
03;Oslo;0301;Oslo;0103;Kampen skole;FRP;Fremskrittspartiet;3,42999;8921;2850;97
03;Oslo;0301;Oslo;0103;Kampen skole;AAN;Alliansen - Alternativ for Norge;0,03536;8921;2850;1
03;Oslo;0301;Oslo;0103;Kampen skole;DEMN;Norgesdemokratene;0,21216;8921;2850;6
03;Oslo;0301;Oslo;0103;Kampen skole;FNB;Folkets Parti;0,56577;8921;2850;16
03;Oslo;0301;Oslo;0103;Kampen skole;INP;Industri- og Næringspartiet;0,8133;8921;2850;23
03;Oslo;0301;Oslo;0103;Kampen skole;KRISTNE;Konservativt;0,10608;8921;2850;3
03;Oslo;0301;Oslo;0103;Kampen skole;KYST;Kystpartiet;0,07072;8921;2850;2
03;Oslo;0301;Oslo;0103;Kampen skole;LIBS;Liberalistene;0,10608;8921;2850;3
03;Oslo;0301;Oslo;0103;Kampen skole;NKP;Norges Kommunistiske Parti;0,07072;8921;2850;2
03;Oslo;0301;Oslo;0103;Kampen skole;PP;Pensjonistpartiet;0,38897;8921;2850;11
03;Oslo;0301;Oslo;0103;Kampen skole;PS;Partiet Sentrum;1,34371;8921;2850;38
03;Oslo;0301;Oslo;0103;Kampen skole;BLANKE;Blanke;0,77793;8921;2850;22
03;Oslo;0301;Oslo;0103;Kampen skole;FSL;Folkestyret-listen;0,35361;8921;2850;10
03;Oslo;0301;Oslo;0103;Kampen skole;PMB;Partiet Mot Bompenger;0,21216;8921;2850;6
03;Oslo;0301;Oslo;0103;Kampen skole;Andre;Andre;4,27864;8921;2850;121
03;Oslo;0301;Oslo;0103;Kampen skole;Andre2;Andre2;0,0;8921;2850;0
03;Oslo;0301;Oslo;0104;Gamlebyen skole;A;Arbeiderpartiet;15,73734;12358;2756;429
03;Oslo;0301;Oslo;0104;Gamlebyen skole;SV;SV - Sosialistisk Venstreparti;13,573;12358;2756;370
03;Oslo;0301;Oslo;0104;Gamlebyen skole;RØDT;Rødt;11,11519;12358;2756;303
03;Oslo;0301;Oslo;0104;Gamlebyen skole;SP;Senterpartiet;0,95378;12358;2756;26
03;Oslo;0301;Oslo;0104;Gamlebyen skole;KRF;Kristelig Folkeparti;0,91709;12358;2756;25
03;Oslo;0301;Oslo;0104;Gamlebyen skole;MDG;Miljøpartiet De Grønne;16,94791;12358;2756;462
03;Oslo;0301;Oslo;0104;Gamlebyen skole;V;Venstre;10,8584;12358;2756;296
03;Oslo;0301;Oslo;0104;Gamlebyen skole;H;Høyre;21,34996;12358;2756;582
03;Oslo;0301;Oslo;0104;Gamlebyen skole;FRP;Fremskrittspartiet;3,96185;12358;2756;108
03;Oslo;0301;Oslo;0104;Gamlebyen skole;AAN;Alliansen - Alternativ for Norge;0,11005;12358;2756;3
03;Oslo;0301;Oslo;0104;Gamlebyen skole;DEMN;Norgesdemokratene;0,18342;12358;2756;5
03;Oslo;0301;Oslo;0104;Gamlebyen skole;FNB;Folkets Parti;0,51357;12358;2756;14
03;Oslo;0301;Oslo;0104;Gamlebyen skole;INP;Industri- og Næringspartiet;0,95378;12358;2756;26
03;Oslo;0301;Oslo;0104;Gamlebyen skole;KRISTNE;Konservativt;0,18342;12358;2756;5
03;Oslo;0301;Oslo;0104;Gamlebyen skole;KYST;Kystpartiet;0,07337;12358;2756;2
03;Oslo;0301;Oslo;0104;Gamlebyen skole;LIBS;Liberalistene;0,33015;12358;2756;9
03;Oslo;0301;Oslo;0104;Gamlebyen skole;NKP;Norges Kommunistiske Parti;0,18342;12358;2756;5
03;Oslo;0301;Oslo;0104;Gamlebyen skole;PP;Pensjonistpartiet;0,11005;12358;2756;3
03;Oslo;0301;Oslo;0104;Gamlebyen skole;PS;Partiet Sentrum;1,21056;12358;2756;33
03;Oslo;0301;Oslo;0104;Gamlebyen skole;BLANKE;Blanke;1,10051;12358;2756;30
03;Oslo;0301;Oslo;0104;Gamlebyen skole;FSL;Folkestyret-listen;0,51357;12358;2756;14
03;Oslo;0301;Oslo;0104;Gamlebyen skole;PMB;Partiet Mot Bompenger;0,2201;12358;2756;6
03;Oslo;0301;Oslo;0104;Gamlebyen skole;Andre;Andre;4,58547;12358;2756;125
03;Oslo;0301;Oslo;0104;Gamlebyen skole;Andre2;Andre2;0,0;12358;2756;0
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;A;Arbeiderpartiet;23,66889;8032;2432;569
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;SV;SV - Sosialistisk Venstreparti;15,72379;8032;2432;378
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;RØDT;Rødt;9,4426;8032;2432;227
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;SP;Senterpartiet;0,91514;8032;2432;22
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;KRF;Kristelig Folkeparti;0,83195;8032;2432;20
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;MDG;Miljøpartiet De Grønne;11,48087;8032;2432;276
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;V;Venstre;7,23794;8032;2432;174
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;H;Høyre;21,04825;8032;2432;506
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;FRP;Fremskrittspartiet;4,6173;8032;2432;111
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;AAN;Alliansen - Alternativ for Norge;0,08319;8032;2432;2
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;DEMN;Norgesdemokratene;0,45757;8032;2432;11
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;FNB;Folkets Parti;0,58236;8032;2432;14
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;INP;Industri- og Næringspartiet;1,28952;8032;2432;31
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;KRISTNE;Konservativt;0,16639;8032;2432;4
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;KYST;Kystpartiet;0,12479;8032;2432;3
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;LIBS;Liberalistene;0,33278;8032;2432;8
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;NKP;Norges Kommunistiske Parti;0,20799;8032;2432;5
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;PP;Pensjonistpartiet;0,49917;8032;2432;12
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;PS;Partiet Sentrum;0,79035;8032;2432;19
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;BLANKE;Blanke;1,16473;8032;2432;28
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;FSL;Folkestyret-listen;0,29118;8032;2432;7
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;PMB;Partiet Mot Bompenger;0,20799;8032;2432;5
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;Andre;Andre;5,03328;8032;2432;121
03;Oslo;0301;Oslo;0105;Etterstad videregående skole;Andre2;Andre2;0,0;8032;2432;0
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;A;Arbeiderpartiet;22,60178;9708;2162;483
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;SV;SV - Sosialistisk Venstreparti;11,1839;9708;2162;239
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;RØDT;Rødt;5,98971;9708;2162;128
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;SP;Senterpartiet;1,02948;9708;2162;22
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;KRF;Kristelig Folkeparti;1,96537;9708;2162;42
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;MDG;Miljøpartiet De Grønne;12,21338;9708;2162;261
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;V;Venstre;11,27749;9708;2162;241
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;H;Høyre;22,88255;9708;2162;489
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;FRP;Fremskrittspartiet;5,52176;9708;2162;118
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;AAN;Alliansen - Alternativ for Norge;0,14038;9708;2162;3
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;DEMN;Norgesdemokratene;0,37436;9708;2162;8
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;FNB;Folkets Parti;0,79551;9708;2162;17
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;INP;Industri- og Næringspartiet;1,59102;9708;2162;34
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;KRISTNE;Konservativt;0,0;9708;2162;0
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;KYST;Kystpartiet;0,09359;9708;2162;2
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;LIBS;Liberalistene;0,28077;9708;2162;6
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;NKP;Norges Kommunistiske Parti;0,14038;9708;2162;3
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;PP;Pensjonistpartiet;0,18718;9708;2162;4
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;PS;Partiet Sentrum;1,26345;9708;2162;27
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;BLANKE;Blanke;1,16986;9708;2162;25
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;FSL;Folkestyret-listen;0,18718;9708;2162;4
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;PMB;Partiet Mot Bompenger;0,28077;9708;2162;6
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;Andre;Andre;5,33458;9708;2162;114
03;Oslo;0301;Oslo;0106;Fyrstikkalléen skole;Andre2;Andre2;0,0;9708;2162;0
03;Oslo;0301;Oslo;1001;Rødtvet skole;A;Arbeiderpartiet;27,76204;3094;1072;294
03;Oslo;0301;Oslo;1001;Rødtvet skole;SV;SV - Sosialistisk Venstreparti;8,8763;3094;1072;94
03;Oslo;0301;Oslo;1001;Rødtvet skole;RØDT;Rødt;10,00944;3094;1072;106
03;Oslo;0301;Oslo;1001;Rødtvet skole;SP;Senterpartiet;1,22757;3094;1072;13
03;Oslo;0301;Oslo;1001;Rødtvet skole;KRF;Kristelig Folkeparti;1,88857;3094;1072;20
03;Oslo;0301;Oslo;1001;Rødtvet skole;MDG;Miljøpartiet De Grønne;8,78187;3094;1072;93
03;Oslo;0301;Oslo;1001;Rødtvet skole;V;Venstre;2,92729;3094;1072;31
03;Oslo;0301;Oslo;1001;Rødtvet skole;H;Høyre;22,00189;3094;1072;233
03;Oslo;0301;Oslo;1001;Rødtvet skole;FRP;Fremskrittspartiet;6,79887;3094;1072;72
03;Oslo;0301;Oslo;1001;Rødtvet skole;AAN;Alliansen - Alternativ for Norge;0,56657;3094;1072;6
03;Oslo;0301;Oslo;1001;Rødtvet skole;DEMN;Norgesdemokratene;0,18886;3094;1072;2
03;Oslo;0301;Oslo;1001;Rødtvet skole;FNB;Folkets Parti;1,69972;3094;1072;18
03;Oslo;0301;Oslo;1001;Rødtvet skole;INP;Industri- og Næringspartiet;1,60529;3094;1072;17
03;Oslo;0301;Oslo;1001;Rødtvet skole;KRISTNE;Konservativt;0,28329;3094;1072;3
03;Oslo;0301;Oslo;1001;Rødtvet skole;KYST;Kystpartiet;0,28329;3094;1072;3
03;Oslo;0301;Oslo;1001;Rødtvet skole;LIBS;Liberalistene;0,0;3094;1072;0
03;Oslo;0301;Oslo;1001;Rødtvet skole;NKP;Norges Kommunistiske Parti;0,18886;3094;1072;2
03;Oslo;0301;Oslo;1001;Rødtvet skole;PP;Pensjonistpartiet;0,84986;3094;1072;9
03;Oslo;0301;Oslo;1001;Rødtvet skole;PS;Partiet Sentrum;2,54958;3094;1072;27
03;Oslo;0301;Oslo;1001;Rødtvet skole;BLANKE;Blanke;1,22757;3094;1072;13
03;Oslo;0301;Oslo;1001;Rødtvet skole;FSL;Folkestyret-listen;0,28329;3094;1072;3
03;Oslo;0301;Oslo;1001;Rødtvet skole;PMB;Partiet Mot Bompenger;1,22757;3094;1072;13
03;Oslo;0301;Oslo;1001;Rødtvet skole;Andre;Andre;9,72616;3094;1072;103
03;Oslo;0301;Oslo;1001;Rødtvet skole;Andre2;Andre2;0,0;3094;1072;0
03;Oslo;0301;Oslo;1002;Nordtvet skole;A;Arbeiderpartiet;31,38158;6008;1570;477
03;Oslo;0301;Oslo;1002;Nordtvet skole;SV;SV - Sosialistisk Venstreparti;10,65789;6008;1570;162
03;Oslo;0301;Oslo;1002;Nordtvet skole;RØDT;Rødt;10,13158;6008;1570;154
03;Oslo;0301;Oslo;1002;Nordtvet skole;SP;Senterpartiet;1,38158;6008;1570;21
03;Oslo;0301;Oslo;1002;Nordtvet skole;KRF;Kristelig Folkeparti;1,71053;6008;1570;26
03;Oslo;0301;Oslo;1002;Nordtvet skole;MDG;Miljøpartiet De Grønne;5,19737;6008;1570;79
03;Oslo;0301;Oslo;1002;Nordtvet skole;V;Venstre;3,94737;6008;1570;60
03;Oslo;0301;Oslo;1002;Nordtvet skole;H;Høyre;18,22368;6008;1570;277
03;Oslo;0301;Oslo;1002;Nordtvet skole;FRP;Fremskrittspartiet;8,55263;6008;1570;130
03;Oslo;0301;Oslo;1002;Nordtvet skole;AAN;Alliansen - Alternativ for Norge;0,19737;6008;1570;3
03;Oslo;0301;Oslo;1002;Nordtvet skole;DEMN;Norgesdemokratene;1,05263;6008;1570;16
03;Oslo;0301;Oslo;1002;Nordtvet skole;FNB;Folkets Parti;1,31579;6008;1570;20
03;Oslo;0301;Oslo;1002;Nordtvet skole;INP;Industri- og Næringspartiet;1,84211;6008;1570;28
03;Oslo;0301;Oslo;1002;Nordtvet skole;KRISTNE;Konservativt;0,26316;6008;1570;4
03;Oslo;0301;Oslo;1002;Nordtvet skole;KYST;Kystpartiet;0,19737;6008;1570;3
03;Oslo;0301;Oslo;1002;Nordtvet skole;LIBS;Liberalistene;0,39474;6008;1570;6
03;Oslo;0301;Oslo;1002;Nordtvet skole;NKP;Norges Kommunistiske Parti;0,19737;6008;1570;3
03;Oslo;0301;Oslo;1002;Nordtvet skole;PP;Pensjonistpartiet;0,59211;6008;1570;9
03;Oslo;0301;Oslo;1002;Nordtvet skole;PS;Partiet Sentrum;1,64474;6008;1570;25
03;Oslo;0301;Oslo;1002;Nordtvet skole;BLANKE;Blanke;3,28947;6008;1570;50
03;Oslo;0301;Oslo;1002;Nordtvet skole;FSL;Folkestyret-listen;0,32895;6008;1570;5
03;Oslo;0301;Oslo;1002;Nordtvet skole;PMB;Partiet Mot Bompenger;0,78947;6008;1570;12
03;Oslo;0301;Oslo;1002;Nordtvet skole;Andre;Andre;8,81579;6008;1570;134
03;Oslo;0301;Oslo;1002;Nordtvet skole;Andre2;Andre2;0,0;6008;1570;0
03;Oslo;0301;Oslo;1003;Ammerud skole;A;Arbeiderpartiet;29,69432;7505;1618;476
03;Oslo;0301;Oslo;1003;Ammerud skole;SV;SV - Sosialistisk Venstreparti;11,97754;7505;1618;192
03;Oslo;0301;Oslo;1003;Ammerud skole;RØDT;Rødt;9,60699;7505;1618;154
03;Oslo;0301;Oslo;1003;Ammerud skole;SP;Senterpartiet;1,18528;7505;1618;19
03;Oslo;0301;Oslo;1003;Ammerud skole;KRF;Kristelig Folkeparti;2,49532;7505;1618;40
03;Oslo;0301;Oslo;1003;Ammerud skole;MDG;Miljøpartiet De Grønne;8,23456;7505;1618;132
03;Oslo;0301;Oslo;1003;Ammerud skole;V;Venstre;3,99251;7505;1618;64
03;Oslo;0301;Oslo;1003;Ammerud skole;H;Høyre;17,71678;7505;1618;284
03;Oslo;0301;Oslo;1003;Ammerud skole;FRP;Fremskrittspartiet;5,30256;7505;1618;85
03;Oslo;0301;Oslo;1003;Ammerud skole;AAN;Alliansen - Alternativ for Norge;0,43668;7505;1618;7
03;Oslo;0301;Oslo;1003;Ammerud skole;DEMN;Norgesdemokratene;0,49906;7505;1618;8
03;Oslo;0301;Oslo;1003;Ammerud skole;FNB;Folkets Parti;1,68434;7505;1618;27
03;Oslo;0301;Oslo;1003;Ammerud skole;INP;Industri- og Næringspartiet;0,87336;7505;1618;14
03;Oslo;0301;Oslo;1003;Ammerud skole;KRISTNE;Konservativt;0,31192;7505;1618;5
03;Oslo;0301;Oslo;1003;Ammerud skole;KYST;Kystpartiet;0,18715;7505;1618;3
03;Oslo;0301;Oslo;1003;Ammerud skole;LIBS;Liberalistene;0,43668;7505;1618;7
03;Oslo;0301;Oslo;1003;Ammerud skole;NKP;Norges Kommunistiske Parti;0,24953;7505;1618;4
03;Oslo;0301;Oslo;1003;Ammerud skole;PP;Pensjonistpartiet;1,24766;7505;1618;20
03;Oslo;0301;Oslo;1003;Ammerud skole;PS;Partiet Sentrum;2,68247;7505;1618;43
03;Oslo;0301;Oslo;1003;Ammerud skole;BLANKE;Blanke;0,93575;7505;1618;15
03;Oslo;0301;Oslo;1003;Ammerud skole;FSL;Folkestyret-listen;0,24953;7505;1618;4
03;Oslo;0301;Oslo;1003;Ammerud skole;PMB;Partiet Mot Bompenger;0,93575;7505;1618;15
03;Oslo;0301;Oslo;1003;Ammerud skole;Andre;Andre;9,79414;7505;1618;157
03;Oslo;0301;Oslo;1003;Ammerud skole;Andre2;Andre2;0,0;7505;1618;0
03;Oslo;0301;Oslo;1004;Tiurleiken skole;A;Arbeiderpartiet;32,8629;5557;1007;326
03;Oslo;0301;Oslo;1004;Tiurleiken skole;SV;SV - Sosialistisk Venstreparti;9,87903;5557;1007;98
03;Oslo;0301;Oslo;1004;Tiurleiken skole;RØDT;Rødt;11,49194;5557;1007;114
03;Oslo;0301;Oslo;1004;Tiurleiken skole;SP;Senterpartiet;2,01613;5557;1007;20
03;Oslo;0301;Oslo;1004;Tiurleiken skole;KRF;Kristelig Folkeparti;2,41935;5557;1007;24
03;Oslo;0301;Oslo;1004;Tiurleiken skole;MDG;Miljøpartiet De Grønne;3,93145;5557;1007;39
03;Oslo;0301;Oslo;1004;Tiurleiken skole;V;Venstre;2,52016;5557;1007;25
03;Oslo;0301;Oslo;1004;Tiurleiken skole;H;Høyre;13,40726;5557;1007;133
03;Oslo;0301;Oslo;1004;Tiurleiken skole;FRP;Fremskrittspartiet;9,07258;5557;1007;90
03;Oslo;0301;Oslo;1004;Tiurleiken skole;AAN;Alliansen - Alternativ for Norge;0,30242;5557;1007;3
03;Oslo;0301;Oslo;1004;Tiurleiken skole;DEMN;Norgesdemokratene;1,20968;5557;1007;12
03;Oslo;0301;Oslo;1004;Tiurleiken skole;FNB;Folkets Parti;1,41129;5557;1007;14
03;Oslo;0301;Oslo;1004;Tiurleiken skole;INP;Industri- og Næringspartiet;1,5121;5557;1007;15
03;Oslo;0301;Oslo;1004;Tiurleiken skole;KRISTNE;Konservativt;0,50403;5557;1007;5
03;Oslo;0301;Oslo;1004;Tiurleiken skole;KYST;Kystpartiet;0,30242;5557;1007;3
03;Oslo;0301;Oslo;1004;Tiurleiken skole;LIBS;Liberalistene;0,50403;5557;1007;5
03;Oslo;0301;Oslo;1004;Tiurleiken skole;NKP;Norges Kommunistiske Parti;0,50403;5557;1007;5
03;Oslo;0301;Oslo;1004;Tiurleiken skole;PP;Pensjonistpartiet;1,6129;5557;1007;16
03;Oslo;0301;Oslo;1004;Tiurleiken skole;PS;Partiet Sentrum;2,52016;5557;1007;25
03;Oslo;0301;Oslo;1004;Tiurleiken skole;BLANKE;Blanke;1,5121;5557;1007;15
03;Oslo;0301;Oslo;1004;Tiurleiken skole;FSL;Folkestyret-listen;0,60484;5557;1007;6
03;Oslo;0301;Oslo;1004;Tiurleiken skole;PMB;Partiet Mot Bompenger;1,41129;5557;1007;14
03;Oslo;0301;Oslo;1004;Tiurleiken skole;Andre;Andre;12,39919;5557;1007;123
03;Oslo;0301;Oslo;1004;Tiurleiken skole;Andre2;Andre2;0,0;5557;1007;0
03;Oslo;0301;Oslo;1101;Tokerud skole;A;Arbeiderpartiet;30,54054;5209;750;226
03;Oslo;0301;Oslo;1101;Tokerud skole;SV;SV - Sosialistisk Venstreparti;13,24324;5209;750;98
03;Oslo;0301;Oslo;1101;Tokerud skole;RØDT;Rødt;9,05405;5209;750;67
03;Oslo;0301;Oslo;1101;Tokerud skole;SP;Senterpartiet;2,56757;5209;750;19
03;Oslo;0301;Oslo;1101;Tokerud skole;KRF;Kristelig Folkeparti;1,35135;5209;750;10
03;Oslo;0301;Oslo;1101;Tokerud skole;MDG;Miljøpartiet De Grønne;2,7027;5209;750;20
03;Oslo;0301;Oslo;1101;Tokerud skole;V;Venstre;2,16216;5209;750;16
03;Oslo;0301;Oslo;1101;Tokerud skole;H;Høyre;20,0;5209;750;148
03;Oslo;0301;Oslo;1101;Tokerud skole;FRP;Fremskrittspartiet;7,02703;5209;750;52
03;Oslo;0301;Oslo;1101;Tokerud skole;AAN;Alliansen - Alternativ for Norge;0,54054;5209;750;4
03;Oslo;0301;Oslo;1101;Tokerud skole;DEMN;Norgesdemokratene;0,40541;5209;750;3
03;Oslo;0301;Oslo;1101;Tokerud skole;FNB;Folkets Parti;0,94595;5209;750;7
03;Oslo;0301;Oslo;1101;Tokerud skole;INP;Industri- og Næringspartiet;1,35135;5209;750;10
03;Oslo;0301;Oslo;1101;Tokerud skole;KRISTNE;Konservativt;0,13514;5209;750;1
03;Oslo;0301;Oslo;1101;Tokerud skole;KYST;Kystpartiet;0,67568;5209;750;5
03;Oslo;0301;Oslo;1101;Tokerud skole;LIBS;Liberalistene;0,0;5209;750;0
03;Oslo;0301;Oslo;1101;Tokerud skole;NKP;Norges Kommunistiske Parti;0,27027;5209;750;2
